Register ID,Course Instance,Student id,Status,Grade
RID1963,I-4608,19960227-0093,registered,
RID1964,I-208,19960227-0093,completed,5
RID1965,I-2635,19960227-0093,registered,
RID1966,I-4617,19960227-0093,registered,
RID1967,I-993,19990531-0094,not started,
RID1968,I-4981,19990531-0094,not started,
RID1969,I-3814,19990531-0094,registered,
RID1970,I-1837,19990531-0094,withdrawn,
RID1971,I-3923,19990531-0094,completed,4
RID1972,I-2278,19990531-0094,not started,
RID1973,I-476,19990531-0094,not started,
RID1974,I-3927,19990531-0094,not started,
RID1975,I-4043,19990531-0094,withdrawn,
RID1976,I-5211,19990531-0094,not started,
RID1977,I-4047,19990531-0094,registered,
RID1978,I-4793,19990531-0094,completed,5
RID1979,I-4045,19990531-0094,completed,5
RID1980,I-4049,19990531-0094,not started,
RID1981,I-4050,19990531-0094,completed,5
RID1982,I-4048,19990531-0094,not started,
RID1983,I-175,19970408-0095,registered,
RID1984,I-374,19970408-0095,not started,
RID1985,I-375,19970408-0095,withdrawn,
RID1986,I-376,19970408-0095,registered,
RID1987,I-383,19970408-0095,withdrawn,
RID1988,I-494,19970408-0095,withdrawn,
RID1989,I-495,19970408-0095,completed,5
RID1990,I-496,19970408-0095,not started,
RID1991,I-3962,19970408-0095,registered,
RID1992,I-833,19970408-0095,not started,
RID1993,I-720,19970408-0095,withdrawn,
RID1994,I-3132,19970408-0095,registered,
RID1995,I-2284,19990427-0096,withdrawn,
RID1996,I-2285,19990427-0096,not started,
RID1997,I-2287,19990427-0096,withdrawn,
RID1998,I-2286,19990427-0096,registered,
RID1999,I-2396,19990427-0096,completed,5
RID2000,I-286,19990427-0096,registered,
RID2001,I-2398,19990427-0096,not started,
RID2002,I-2403,19990427-0096,completed,5
RID2003,I-4682,19990518-0097,withdrawn,
RID2004,I-5309,19990518-0097,registered,
RID2005,I-5310,19990518-0097,withdrawn,
RID2006,I-5312,19990518-0097,not started,
RID2007,I-5311,19990518-0097,withdrawn,
RID2008,I-1556,19990518-0097,registered,
RID2009,I-918,19990518-0097,registered,
RID2010,I-1862,19990518-0097,completed,5
RID2011,I-5431,19990518-0097,not started,
RID2012,I-3911,19960704-0098,registered,
RID2013,I-33,19960704-0098,registered,
RID2014,I-36,19960704-0098,completed,4
RID2015,I-4329,19960704-0098,completed,3
RID2016,I-460,19960704-0098,completed,4
RID2017,I-149,19960704-0098,not started,
RID2018,I-3817,19960704-0098,not started,
RID2019,I-151,19960704-0098,withdrawn,
RID2020,I-2165,19960704-0098,not started,
RID2021,I-152,19960704-0098,not started,
RID2022,I-159,19960704-0098,withdrawn,
RID2023,I-1214,19960704-0098,completed,4
RID2024,I-3103,19960704-0098,registered,
RID2025,I-157,19960704-0098,registered,
RID2026,I-262,19960704-0098,registered,
RID2027,I-264,19960704-0098,completed,5
RID2028,I-265,19960704-0098,withdrawn,
RID2029,I-2481,19960704-0098,completed,4
RID2030,I-1329,19960621-0099,not started,
RID2031,I-1330,19960621-0099,completed,3
RID2032,I-1331,19960621-0099,registered,
RID2033,I-1332,19960621-0099,not started,
RID2034,I-4791,19960621-0099,completed,3
RID2035,I-1334,19960621-0099,withdrawn,
RID2036,I-1335,19960621-0099,registered,
RID2037,I-1338,19960621-0099,completed,5
RID2038,I-5000,19960621-0099,withdrawn,
RID2039,I-1452,19960621-0099,not started,
RID2040,I-1453,19960621-0099,withdrawn,
RID2041,I-1454,19960621-0099,registered,
RID2042,I-1456,19960621-0099,registered,
RID2043,I-1616,19980203-0100,completed,3
RID2044,I-5286,19980203-0100,registered,
RID2045,I-4235,19980203-0100,withdrawn,
RID2046,I-5290,19980203-0100,completed,5
RID2047,I-5400,19980203-0100,not started,
RID2048,I-5401,19980203-0100,registered,
RID2049,I-2474,19980203-0100,completed,4
RID2050,I-4139,19980203-0100,not started,
RID2051,I-3317,19960101-0101,withdrawn,
RID2052,I-2488,19960101-0101,completed,5
RID2053,I-5426,19960101-0101,registered,
RID2054,I-2490,19960101-0101,withdrawn,
RID2055,I-2602,19960101-0101,completed,3
RID2056,I-1240,19960101-0101,completed,5
RID2057,I-1018,19960101-0101,not started,
RID2058,I-1023,19960101-0101,registered,
RID2059,I-3733,19950821-0102,completed,5
RID2060,I-374,19950821-0102,registered,
RID2061,I-375,19950821-0102,withdrawn,
RID2062,I-376,19950821-0102,registered,
RID2063,I-3532,19950821-0102,registered,
RID2064,I-494,19950821-0102,completed,3
RID2065,I-2605,19950821-0102,not started,
RID2066,I-496,19950821-0102,registered,
RID2067,I-612,19950821-0102,completed,3
RID2068,I-1768,19950821-0102,completed,5
RID2069,I-3135,19950821-0102,completed,5
RID2070,I-1466,19950821-0102,withdrawn,
RID2071,I-184,19970806-0103,completed,4
RID2072,I-2293,19970806-0103,completed,3
RID2073,I-3333,19970806-0103,completed,4
RID2074,I-1977,19970806-0103,not started,
RID2075,I-400,19970806-0103,completed,5
RID2076,I-1251,19970806-0103,not started,
RID2077,I-3539,19970806-0103,withdrawn,
RID2078,I-2093,19970806-0103,completed,4
RID2079,I-1575,19970806-0103,completed,3
RID2080,I-2211,19970806-0103,not started,
RID2081,I-1885,19970806-0103,withdrawn,
RID2082,I-5133,19970806-0103,not started,
RID2083,I-2212,19970806-0103,registered,
RID2084,I-4181,19970806-0103,completed,4
RID2085,I-2207,19970806-0103,not started,
RID2086,I-4286,19970806-0103,not started,
RID2087,I-1573,19970806-0103,withdrawn,
RID2088,I-1355,19960123-0104,withdrawn,
RID2089,I-4273,19960123-0104,withdrawn,
RID2090,I-834,19960123-0104,withdrawn,
RID2091,I-512,19960123-0104,registered,
RID2092,I-4176,19960123-0104,withdrawn,
RID2093,I-1570,19960123-0104,completed,3
RID2094,I-1765,19960123-0104,not started,
RID2095,I-4179,19960123-0104,not started,
RID2096,I-4283,19960123-0104,completed,4
RID2097,I-3968,19960123-0104,withdrawn,
RID2098,I-1042,19960123-0104,completed,4
RID2099,I-4287,19960123-0104,registered,
RID2100,I-3023,19970630-0105,completed,5
RID2101,I-2713,19970630-0105,withdrawn,
RID2102,I-610,19970630-0105,registered,
RID2103,I-2715,19970630-0105,registered,
RID2104,I-2822,19970630-0105,registered,
RID2105,I-2823,19970630-0105,withdrawn,
RID2106,I-2308,19970630-0105,withdrawn,
RID2107,I-2201,19970630-0105,registered,
RID2108,I-3629,19950316-0106,not started,
RID2109,I-2916,19950316-0106,not started,
RID2110,I-5314,19950316-0106,withdrawn,
RID2111,I-2915,19950316-0106,withdrawn,
RID2112,I-1648,19950316-0106,withdrawn,
RID2113,I-381,19950316-0106,not started,
RID2114,I-275,19950316-0106,completed,3
RID2115,I-4887,19950316-0106,registered,
RID2116,I-71,19950316-0106,completed,3
RID2117,I-3319,19950316-0106,withdrawn,
RID2118,I-2926,19950316-0106,not started,
RID2119,I-3024,19950316-0106,not started,
RID2120,I-3845,19950316-0106,completed,3
RID2121,I-3026,19950316-0106,not started,
RID2122,I-2055,19981226-0107,registered,
RID2123,I-1943,19981226-0107,completed,3
RID2124,I-3708,19981226-0107,withdrawn,
RID2125,I-1210,19981226-0107,completed,4
RID2126,I-1741,19981226-0107,completed,4
RID2127,I-2059,19981226-0107,registered,
RID2128,I-2062,19981226-0107,completed,4
RID2129,I-56,19981226-0107,not started,
RID2130,I-2707,19981226-0107,completed,3
RID2131,I-1647,19981226-0107,registered,
RID2132,I-491,19981226-0107,registered,
RID2133,I-705,19981226-0107,registered,
RID2134,I-3848,19960818-0108,completed,3
RID2135,I-2516,19960818-0108,registered,
RID2136,I-3853,19960818-0108,not started,
RID2137,I-3851,19960818-0108,completed,3
RID2138,I-3237,19960818-0108,registered,
RID2139,I-3858,19960818-0108,not started,
RID2140,I-3131,19960818-0108,not started,
RID2141,I-2200,19960818-0108,withdrawn,
RID2142,I-3855,19960818-0108,not started,
RID2143,I-5242,19960818-0108,completed,3
RID2144,I-4714,19960818-0108,withdrawn,
RID2145,I-3656,19960818-0108,not started,
RID2146,I-3969,19960818-0108,registered,
RID2147,I-4081,19960818-0108,not started,
RID2148,I-4291,19960818-0108,registered,
RID2149,I-2320,19960818-0108,withdrawn,
RID2150,I-4086,19960818-0108,not started,
RID2151,I-3292,19970805-0109,registered,
RID2152,I-2671,19970805-0109,withdrawn,
RID2153,I-2887,19970805-0109,completed,3
RID2154,I-2886,19970805-0109,withdrawn,
RID2155,I-1309,19970805-0109,completed,5
RID2156,I-2997,19970805-0109,registered,
RID2157,I-4139,19970805-0109,not started,
RID2158,I-3097,19970805-0109,not started,
RID2159,I-3428,19960118-0110,completed,5
RID2160,I-2920,19960118-0110,registered,
RID2161,I-4680,19960118-0110,withdrawn,
RID2162,I-4681,19960118-0110,not started,
RID2163,I-4169,19960118-0110,withdrawn,
RID2164,I-4798,19960118-0110,completed,4
RID2165,I-4800,19960118-0110,withdrawn,
RID2166,I-4804,19960118-0110,registered,
RID2167,I-4906,19960118-0110,withdrawn,
RID2168,I-4907,19960118-0110,completed,3
RID2169,I-4911,19960118-0110,completed,4
RID2170,I-5333,19960118-0110,withdrawn,
RID2171,I-1522,19950511-0111,not started,
RID2172,I-3105,19950511-0111,withdrawn,
RID2173,I-1531,19950511-0111,registered,
RID2174,I-1530,19950511-0111,not started,
RID2175,I-1529,19950511-0111,completed,4
RID2176,I-1524,19950511-0111,registered,
RID2177,I-2675,19950511-0111,withdrawn,
RID2178,I-1730,19950511-0111,not started,
RID2179,I-1527,19950511-0111,not started,
RID2180,I-1528,19950511-0111,completed,5
RID2181,I-5412,19950511-0111,not started,
RID2182,I-1954,19950511-0111,not started,
RID2183,I-1636,19950511-0111,withdrawn,
RID2184,I-1634,19950511-0111,not started,
RID2185,I-1635,19950511-0111,completed,3
RID2186,I-1637,19950511-0111,not started,
RID2187,I-1641,19950511-0111,completed,4
RID2188,I-1640,19950511-0111,registered,
RID2189,I-1638,19950511-0111,withdrawn,
RID2190,I-5011,19990530-0112,withdrawn,
RID2191,I-5123,19990530-0112,not started,
RID2192,I-5016,19990530-0112,not started,
RID2193,I-189,19990530-0112,registered,
RID2194,I-3137,19990530-0112,completed,4
RID2195,I-720,19990530-0112,not started,
RID2196,I-5018,19990530-0112,completed,5
RID2197,I-831,19990530-0112,completed,3
RID2198,I-5234,19990530-0112,not started,
RID2199,I-515,19990530-0112,completed,3
RID2200,I-4073,19990530-0112,completed,4
RID2201,I-5137,19990530-0112,registered,
RID2202,I-5132,19990530-0112,registered,
RID2203,I-5038,19990530-0112,withdrawn,
RID2204,I-5245,19990530-0112,completed,3
RID2205,I-5246,19990530-0112,completed,3
RID2206,I-5247,19990530-0112,completed,5
RID2207,I-3636,19961117-0113,completed,5
RID2208,I-1653,19961117-0113,completed,5
RID2209,I-5322,19961117-0113,withdrawn,
RID2210,I-76,19961117-0113,withdrawn,
RID2211,I-5015,19961117-0113,not started,
RID2212,I-190,19961117-0113,completed,5
RID2213,I-3338,19961117-0113,withdrawn,
RID2214,I-397,19961117-0113,registered,
RID2215,I-298,19961117-0113,registered,
RID2216,I-299,19961117-0113,withdrawn,
RID2217,I-300,19961117-0113,registered,
RID2218,I-302,19961117-0113,withdrawn,
RID2219,I-2051,19981221-0114,registered,
RID2220,I-793,19981221-0114,registered,
RID2221,I-995,19981221-0114,not started,
RID2222,I-2793,19981221-0114,registered,
RID2223,I-999,19981221-0114,completed,5
RID2224,I-994,19981221-0114,not started,
RID2225,I-4878,19981221-0114,not started,
RID2226,I-2585,19981221-0114,completed,3
RID2227,I-1114,19981221-0114,not started,
RID2228,I-1115,19981221-0114,completed,4
RID2229,I-5416,19981221-0114,not started,
RID2230,I-2168,19981221-0114,registered,
RID2231,I-1737,19981221-0114,not started,
RID2232,I-2173,19981221-0114,registered,
RID2233,I-1118,19981221-0114,withdrawn,
RID2234,I-2273,19981221-0114,not started,
RID2235,I-700,19981221-0114,not started,
RID2236,I-4354,19981221-0114,registered,
RID2237,I-1232,19981221-0114,withdrawn,
RID2238,I-489,19981221-0114,withdrawn,
RID2239,I-2489,19950924-0115,not started,
RID2240,I-3621,19950924-0115,registered,
RID2241,I-4156,19950924-0115,completed,5
RID2242,I-3622,19950924-0115,not started,
RID2243,I-3737,19950924-0115,registered,
RID2244,I-3738,19950924-0115,registered,
RID2245,I-3438,19950924-0115,registered,
RID2246,I-3739,19950924-0115,registered,
RID2247,I-3740,19950924-0115,completed,4
RID2248,I-4264,19950924-0115,registered,
RID2249,I-915,19950924-0115,withdrawn,
RID2250,I-4797,19950924-0115,withdrawn,
RID2251,I-4490,19970112-0116,registered,
RID2252,I-4694,19970112-0116,withdrawn,
RID2253,I-505,19970112-0116,completed,5
RID2254,I-4700,19970112-0116,completed,5
RID2255,I-4816,19970112-0116,registered,
RID2256,I-1574,19970112-0116,registered,
RID2257,I-4819,19970112-0116,withdrawn,
RID2258,I-4387,19970112-0116,completed,3
RID2259,I-4927,19970112-0116,not started,
RID2260,I-3664,19970112-0116,not started,
RID2261,I-106,19970112-0116,registered,
RID2262,I-1270,19970112-0116,withdrawn,
RID2263,I-1228,19960911-0117,registered,
RID2264,I-702,19960911-0117,completed,3
RID2265,I-703,19960911-0117,withdrawn,
RID2266,I-701,19960911-0117,not started,
RID2267,I-815,19960911-0117,not started,
RID2268,I-816,19960911-0117,registered,
RID2269,I-820,19960911-0117,withdrawn,
RID2270,I-2717,19960911-0117,not started,
RID2271,I-925,19960911-0117,completed,4
RID2272,I-927,19960911-0117,withdrawn,
RID2273,I-829,19960911-0117,not started,
RID2274,I-2610,19960911-0117,completed,5
RID2275,I-1001,19970925-0118,completed,4
RID2276,I-900,19970925-0118,registered,
RID2277,I-1003,19970925-0118,completed,5
RID2278,I-1004,19970925-0118,not started,
RID2279,I-1122,19970925-0118,not started,
RID2280,I-2595,19970925-0118,completed,5
RID2281,I-3729,19970925-0118,completed,3
RID2282,I-1442,19970925-0118,not started,
RID2283,I-811,19970925-0118,withdrawn,
RID2284,I-1235,19970925-0118,registered,
RID2285,I-1237,19970925-0118,withdrawn,
RID2286,I-2398,19970925-0118,completed,5
RID2287,I-1239,19970925-0118,completed,3
RID2288,I-2711,19961108-0119,withdrawn,
RID2289,I-2713,19961108-0119,withdrawn,
RID2290,I-2717,19961108-0119,registered,
RID2291,I-1239,19961108-0119,withdrawn,
RID2292,I-2822,19961108-0119,completed,3
RID2293,I-1470,19961108-0119,completed,3
RID2294,I-1984,19961108-0119,registered,
RID2295,I-2829,19961108-0119,completed,3
RID2296,I-1965,19960829-0120,not started,
RID2297,I-3828,19960829-0120,completed,5
RID2298,I-912,19960829-0120,not started,
RID2299,I-3322,19960829-0120,completed,4
RID2300,I-3945,19960829-0120,registered,
RID2301,I-3946,19960829-0120,completed,4
RID2302,I-3948,19960829-0120,not started,
RID2303,I-3949,19960829-0120,registered,
RID2304,I-3633,19960829-0120,not started,
RID2305,I-3952,19960829-0120,not started,
RID2306,I-916,19960829-0120,not started,
RID2307,I-1243,19960829-0120,completed,3
RID2308,I-4481,19960829-0120,not started,
RID2309,I-929,19960829-0120,registered,
RID2310,I-4065,19960829-0120,registered,
RID2311,I-1770,19960829-0120,not started,
RID2312,I-4070,19960829-0120,withdrawn,
RID2313,I-2300,19990317-0121,completed,5
RID2314,I-3336,19990317-0121,completed,3
RID2315,I-4591,19990317-0121,not started,
RID2316,I-3445,19990317-0121,withdrawn,
RID2317,I-301,19990317-0121,registered,
RID2318,I-5452,19990317-0121,registered,
RID2319,I-4080,19990317-0121,completed,4
RID2320,I-5135,19990317-0121,not started,
RID2321,I-994,19990521-0122,completed,4
RID2322,I-4666,19990521-0122,completed,5
RID2323,I-4978,19990521-0122,completed,4
RID2324,I-795,19990521-0122,completed,5
RID2325,I-5092,19990521-0122,completed,5
RID2326,I-2689,19990521-0122,completed,3
RID2327,I-5094,19990521-0122,withdrawn,
RID2328,I-5097,19990521-0122,withdrawn,
RID2329,I-380,19990521-0122,completed,4
RID2330,I-5210,19990521-0122,withdrawn,
RID2331,I-4044,19990521-0122,completed,4
RID2332,I-4261,19990521-0122,not started,
RID2333,I-1563,19950709-0123,withdrawn,
RID2334,I-1028,19950709-0123,withdrawn,
RID2335,I-1029,19950709-0123,registered,
RID2336,I-1031,19950709-0123,withdrawn,
RID2337,I-5226,19950709-0123,registered,
RID2338,I-1984,19950709-0123,not started,
RID2339,I-1034,19950709-0123,withdrawn,
RID2340,I-1981,19950709-0123,completed,4
RID2341,I-1037,19950709-0123,registered,
RID2342,I-291,19950709-0123,not started,
RID2343,I-1150,19950709-0123,registered,
RID2344,I-1151,19950709-0123,completed,5
RID2345,I-1153,19950709-0123,withdrawn,
RID2346,I-1159,19950709-0123,not started,
RID2347,I-3358,19950709-0123,not started,
RID2348,I-3464,19950709-0123,not started,
RID2349,I-3559,19950709-0123,not started,
RID2350,I-1266,19950709-0123,not started,
RID2351,I-5318,19950214-0124,not started,
RID2352,I-5319,19950214-0124,not started,
RID2353,I-5320,19950214-0124,completed,4
RID2354,I-4267,19950214-0124,withdrawn,
RID2355,I-5436,19950214-0124,registered,
RID2356,I-3239,19950214-0124,not started,
RID2357,I-5438,19950214-0124,completed,4
RID2358,I-5439,19950214-0124,withdrawn,
RID2359,I-3819,19950817-0125,completed,4
RID2360,I-3820,19950817-0125,not started,
RID2361,I-3826,19950817-0125,registered,
RID2362,I-3824,19950817-0125,registered,
RID2363,I-3933,19950817-0125,registered,
RID2364,I-2921,19950817-0125,registered,
RID2365,I-3938,19950817-0125,withdrawn,
RID2366,I-2599,19950817-0125,registered,
RID2367,I-4052,19950817-0125,not started,
RID2368,I-4054,19950817-0125,completed,3
RID2369,I-1343,19950817-0125,completed,5
RID2370,I-2500,19950817-0125,registered,
RID2371,I-1652,19990405-0126,registered,
RID2372,I-1236,19990405-0126,withdrawn,
RID2373,I-3840,19990405-0126,not started,
RID2374,I-290,19990405-0126,withdrawn,
RID2375,I-3955,19990405-0126,registered,
RID2376,I-3958,19990405-0126,registered,
RID2377,I-2194,19990405-0126,completed,3
RID2378,I-3233,19990405-0126,registered,
RID2379,I-4072,19990405-0126,completed,3
RID2380,I-3047,19990405-0126,withdrawn,
RID2381,I-1151,19990405-0126,withdrawn,
RID2382,I-2944,19990405-0126,not started,
RID2383,I-1319,19970422-0127,registered,
RID2384,I-2485,19970422-0127,not started,
RID2385,I-2064,19970422-0127,registered,
RID2386,I-1327,19970422-0127,not started,
RID2387,I-1440,19970422-0127,not started,
RID2388,I-1441,19970422-0127,registered,
RID2389,I-807,19970422-0127,completed,4
RID2390,I-1448,19970422-0127,withdrawn,
RID2391,I-2252,19950225-0128,not started,
RID2392,I-2458,19950225-0128,completed,4
RID2393,I-4654,19950225-0128,not started,
RID2394,I-4022,19950225-0128,not started,
RID2395,I-894,19950225-0128,not started,
RID2396,I-2370,19950225-0128,completed,5
RID2397,I-4548,19950225-0128,registered,
RID2398,I-2056,19950225-0128,not started,
RID2399,I-352,19980410-0129,withdrawn,
RID2400,I-2037,19980410-0129,registered,
RID2401,I-5186,19980410-0129,withdrawn,
RID2402,I-2039,19980410-0129,completed,3
RID2403,I-4977,19980410-0129,completed,5
RID2404,I-3918,19980410-0129,registered,
RID2405,I-3919,19980410-0129,registered,
RID2406,I-790,19980410-0129,completed,4
RID2407,I-4034,19980410-0129,completed,5
RID2408,I-4035,19980410-0129,withdrawn,
RID2409,I-3012,19980410-0129,completed,4
RID2410,I-4350,19980410-0129,withdrawn,
RID2411,I-4036,19980410-0129,completed,5
RID2412,I-1739,19980410-0129,not started,
RID2413,I-4040,19980410-0129,withdrawn,
RID2414,I-4039,19980410-0129,registered,
RID2415,I-2284,19980617-0130,completed,4
RID2416,I-2286,19980617-0130,registered,
RID2417,I-2285,19980617-0130,withdrawn,
RID2418,I-1443,19980617-0130,registered,
RID2419,I-2396,19980617-0130,withdrawn,
RID2420,I-286,19980617-0130,completed,3
RID2421,I-2403,19980617-0130,not started,
RID2422,I-2402,19980617-0130,completed,3
RID2423,I-383,19970117-0131,not started,
RID2424,I-3222,19970117-0131,registered,
RID2425,I-388,19970117-0131,registered,
RID2426,I-4805,19970117-0131,withdrawn,
RID2427,I-386,19970117-0131,not started,
RID2428,I-4689,19970117-0131,not started,
RID2429,I-5524,19970117-0131,completed,3
RID2430,I-1551,19970117-0131,withdrawn,
RID2431,I-5480,19970117-0131,registered,
RID2432,I-392,19970117-0131,completed,5
RID2433,I-4903,19970117-0131,not started,
RID2434,I-5502,19970117-0131,not started,
RID2435,I-4688,19970117-0131,completed,3
RID2436,I-503,19970117-0131,withdrawn,
RID2437,I-506,19970117-0131,not started,
RID2438,I-2725,19970117-0131,not started,
RID2439,I-5481,19970117-0131,registered,
RID2440,I-620,19970117-0131,withdrawn,
RID2441,I-1039,19970117-0131,completed,3
RID2442,I-2836,19970117-0131,completed,5
RID2443,I-622,19970117-0131,registered,
RID2444,I-5112,19950225-0132,withdrawn,
RID2445,I-701,19950225-0132,completed,5
RID2446,I-1851,19950225-0132,registered,
RID2447,I-2700,19950225-0132,not started,
RID2448,I-815,19950225-0132,completed,4
RID2449,I-1340,19950225-0132,withdrawn,
RID2450,I-817,19950225-0132,completed,5
RID2451,I-388,19950225-0132,registered,
RID2452,I-818,19950225-0132,registered,
RID2453,I-820,19950225-0132,completed,3
RID2454,I-826,19950225-0132,not started,
RID2455,I-821,19950225-0132,withdrawn,
RID2456,I-822,19950225-0132,not started,
RID2457,I-5222,19950225-0132,registered,
RID2458,I-925,19950225-0132,registered,
RID2459,I-927,19950225-0132,not started,
RID2460,I-504,19950225-0132,not started,
RID2461,I-4815,19950225-0132,withdrawn,
RID2462,I-880,19961005-0133,registered,
RID2463,I-1308,19961005-0133,not started,
RID2464,I-1830,19961005-0133,registered,
RID2465,I-3608,19961005-0133,not started,
RID2466,I-1831,19961005-0133,not started,
RID2467,I-997,19961005-0133,completed,5
RID2468,I-3507,19960809-0134,registered,
RID2469,I-254,19960809-0134,registered,
RID2470,I-4339,19960809-0134,registered,
RID2471,I-46,19960809-0134,withdrawn,
RID2472,I-5412,19960809-0134,registered,
RID2473,I-2910,19960809-0134,not started,
RID2474,I-162,19960809-0134,withdrawn,
RID2475,I-163,19960809-0134,completed,3
RID2476,I-164,19960809-0134,not started,
RID2477,I-4676,19960809-0134,completed,3
RID2478,I-166,19960809-0134,completed,4
RID2479,I-167,19960809-0134,completed,3
RID2480,I-168,19960809-0134,not started,
RID2481,I-272,19960809-0134,not started,
RID2482,I-4263,19960809-0134,completed,4
RID2483,I-274,19960809-0134,registered,
RID2484,I-278,19960809-0134,completed,5
RID2485,I-5112,19990713-0135,registered,
RID2486,I-702,19990713-0135,completed,3
RID2487,I-707,19990713-0135,completed,3
RID2488,I-706,19990713-0135,completed,3
RID2489,I-2925,19990713-0135,withdrawn,
RID2490,I-816,19990713-0135,registered,
RID2491,I-388,19990713-0135,completed,4
RID2492,I-825,19990713-0135,completed,5
RID2493,I-925,19990713-0135,completed,4
RID2494,I-927,19990713-0135,withdrawn,
RID2495,I-295,19990713-0135,withdrawn,
RID2496,I-931,19990713-0135,withdrawn,
RID2497,I-5301,19990626-0136,registered,
RID2498,I-5303,19990626-0136,completed,5
RID2499,I-5304,19990626-0136,withdrawn,
RID2500,I-3517,19990626-0136,not started,
RID2501,I-5417,19990626-0136,registered,
RID2502,I-1445,19990626-0136,withdrawn,
RID2503,I-600,19990626-0136,not started,
RID2504,I-5425,19990626-0136,completed,3
RID2505,I-1300,19980203-0137,not started,
RID2506,I-3701,19980203-0137,completed,4
RID2507,I-1306,19980203-0137,completed,5
RID2508,I-1307,19980203-0137,not started,
RID2509,I-4449,19980203-0137,withdrawn,
RID2510,I-2789,19980203-0137,completed,4
RID2511,I-1425,19980203-0137,completed,3
RID2512,I-470,19980203-0137,not started,
RID2513,I-2883,19980720-0138,registered,
RID2514,I-886,19980720-0138,completed,3
RID2515,I-143,19980720-0138,not started,
RID2516,I-2891,19980720-0138,registered,
RID2517,I-577,19980720-0138,registered,
RID2518,I-1317,19980720-0138,registered,
RID2519,I-4454,19980720-0138,not started,
RID2520,I-5403,19980720-0138,completed,4
RID2521,I-2901,19980720-0138,registered,
RID2522,I-3003,19980720-0138,registered,
RID2523,I-2376,19980720-0138,withdrawn,
RID2524,I-3004,19980720-0138,registered,
RID2525,I-4774,19951130-0139,completed,4
RID2526,I-4458,19951130-0139,not started,
RID2527,I-5096,19951130-0139,registered,
RID2528,I-3932,19951130-0139,registered,
RID2529,I-2807,19951130-0139,withdrawn,
RID2530,I-3122,19951130-0139,registered,
RID2531,I-5108,19951130-0139,registered,
RID2532,I-5107,19951130-0139,completed,4
RID2533,I-4586,19951130-0139,completed,4
RID2534,I-5217,19951130-0139,withdrawn,
RID2535,I-3325,19951130-0139,not started,
RID2536,I-5219,19951130-0139,completed,5
RID2537,I-1001,19950317-0140,registered,
RID2538,I-900,19950317-0140,completed,4
RID2539,I-4462,19950317-0140,registered,
RID2540,I-1004,19950317-0140,completed,5
RID2541,I-1122,19950317-0140,completed,5
RID2542,I-3729,19950317-0140,not started,
RID2543,I-69,19950317-0140,registered,
RID2544,I-706,19950317-0140,withdrawn,
RID2545,I-1123,19950317-0140,withdrawn,
RID2546,I-4901,19950317-0140,withdrawn,
RID2547,I-2398,19950317-0140,registered,
RID2548,I-1236,19950317-0140,not started,
RID2549,I-1559,19950317-0140,not started,
RID2550,I-4229,19980421-0141,withdrawn,
RID2551,I-1932,19980421-0141,registered,
RID2552,I-1933,19980421-0141,registered,
RID2553,I-1934,19980421-0141,completed,5
RID2554,I-1097,19980421-0141,withdrawn,
RID2555,I-1935,19980421-0141,not started,
RID2556,I-1937,19980421-0141,withdrawn,
RID2557,I-3399,19980421-0141,not started,
RID2558,I-1939,19980421-0141,registered,
RID2559,I-4666,19980421-0141,withdrawn,
RID2560,I-357,19980421-0141,withdrawn,
RID2561,I-3603,19980421-0141,completed,3
RID2562,I-1726,19980421-0141,not started,
RID2563,I-2057,19980421-0141,completed,3
RID2564,I-1424,19980421-0141,completed,3
RID2565,I-3404,19980421-0141,not started,
RID2566,I-3402,19980421-0141,not started,
RID2567,I-2053,19980421-0141,completed,5
RID2568,I-2052,19980421-0141,completed,3
RID2569,I-2167,19980421-0141,registered,
RID2570,I-5202,19980421-0141,not started,
RID2571,I-2169,19980421-0141,not started,
RID2572,I-2687,19980421-0141,completed,3
RID2573,I-4686,19960406-0142,not started,
RID2574,I-1971,19960406-0142,registered,
RID2575,I-4690,19960406-0142,completed,5
RID2576,I-4691,19960406-0142,completed,4
RID2577,I-1668,19960406-0142,withdrawn,
RID2578,I-3750,19960406-0142,completed,5
RID2579,I-1463,19960406-0142,completed,4
RID2580,I-4810,19960406-0142,registered,
RID2581,I-4918,19960406-0142,withdrawn,
RID2582,I-4921,19960406-0142,registered,
RID2583,I-4922,19960406-0142,not started,
RID2584,I-2830,19960406-0142,withdrawn,
RID2585,I-4693,19950604-0143,registered,
RID2586,I-2615,19950604-0143,withdrawn,
RID2587,I-505,19950604-0143,not started,
RID2588,I-4698,19950604-0143,not started,
RID2589,I-1570,19950604-0143,withdrawn,
RID2590,I-4597,19950604-0143,registered,
RID2591,I-5122,19950604-0143,not started,
RID2592,I-2609,19950604-0143,not started,
RID2593,I-3848,19950604-0143,completed,5
RID2594,I-4714,19950604-0143,not started,
RID2595,I-1574,19950604-0143,not started,
RID2596,I-2524,19950604-0143,completed,5
RID2597,I-4818,19950604-0143,withdrawn,
RID2598,I-850,19950604-0143,completed,5
RID2599,I-4929,19950604-0143,withdrawn,
RID2600,I-4934,19950604-0143,completed,3
RID2601,I-1161,19950604-0143,registered,
RID2602,I-469,19971113-0144,registered,
RID2603,I-4333,19971113-0144,completed,3
RID2604,I-4335,19971113-0144,registered,
RID2605,I-4033,19971113-0144,completed,4
RID2606,I-4455,19971113-0144,registered,
